id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
417,SBG0458SK,Pulai,Alstonia scholaris,Pohon Muda,icon/young_tree.svg,Vulnerable,11,6,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5538781,100.5470379,174.5876934,4.09,Belum,-,-,Taufik Hidayat,10/29/2021 6:18,"50,000.00",57.89,-,Chave et al. 2014.,media/1635481072273.jpg,media/1635481054558.jpg,media/1635481021917.jpg,media/1635481085403.jpg,adopsipohonriau/417
418,SBG0459SK,Ludai,Triadica cochinchinensis,Pohon Dewasa,icon/mature_tree.svg,-,52,27,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5538708,100.5470431,168.7181271,4.09,Belum,-,-,Taufik Hidayat,10/29/2021 6:21,"200,000.00","5,211.90",-,Chave et al. 2014.,media/1635481241811.jpg,media/1635481218968.jpg,media/1635481191964.jpg,media/1635481274957.jpg,adopsipohonriau/418
419,SBG0460SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,13,9,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5537201,100.5471454,178.3937152,4.07,Belum,-,-,Taufik Hidayat,10/29/2021 6:23,"50,000.00",60.93,-,Chave et al. 2014.,media/1635481395306.jpg,media/1635481369180.jpg,media/1635481350337.jpg,media/1635481420697.jpg,adopsipohonriau/419
420,SBG0461SK,Medang,Litsea sp.,Pohon Muda,icon/young_tree.svg,-,21,14,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529535,100.5473914,169.1142755,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 6:49,"50,000.00",239.14,-,Chave et al. 2014.,media/1635482935476.jpg,media/1635482896753.jpg,media/1635482875112.jpg,media/1635482963273.jpg,adopsipohonriau/420
421,SBG0462SK,Kali Ijuok,-,Pohon Muda,icon/young_tree.svg,-,11,10,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529535,100.5473914,169.1142755,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 6:52,"50,000.00",95.31,-,Chave et al. 2014.,media/1635483099700.jpg,media/1635483079084.jpg,media/1635483056893.jpg,media/1635483116477.jpg,adopsipohonriau/421
422,SBG0463SK,Kepinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,22,14,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529828,100.5474727,179.5690076,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 6:54,"50,000.00",433.5,-,Chave et al. 2014.,media/1635483260863.jpg,media/1635483243094.jpg,media/1635483219520.jpg,media/1635483274570.jpg,adopsipohonriau/422
423,SBG0464SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,21,14,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529828,100.5474727,179.5690076,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 6:56,"50,000.00",467.67,-,Chave et al. 2014.,media/1635483374948.jpg,media/1635483355847.jpg,media/1635483336667.jpg,media/1635483388830.jpg,adopsipohonriau/423
424,SBG0465SK,Kepinis,Sloetia elongata,Pohon Dewasa,icon/mature_tree.svg,-,43,26,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529418,100.54732,170.2155978,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 6:59,"200,000.00","4,413.37",-,Chave et al. 2014.,media/1635483562467.jpg,media/1635483547636.jpg,media/1635483515336.jpg,media/1635483578146.jpg,adopsipohonriau/424
425,SBG0467SK,Meranti,Shorea sp.,Pohon Muda,icon/young_tree.svg,-,36,21,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529418,100.54732,170.2155978,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 7:01,"50,000.00","1,989.46",-,Chave et al. 2014.,media/1635483688866.jpg,media/1635483671205.jpg,media/1635483646285.jpg,media/1635483703354.jpg,adopsipohonriau/425
426,SBG0466SK,Mendarahan,Myristica iners,Pohon Muda,icon/young_tree.svg,Least Concern,19,15,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529418,100.54732,170.2155978,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 7:04,"50,000.00",609.02,-,Chave et al. 2014.,media/1635483841496.jpg,media/1635483817917.jpg,media/1635483782536.jpg,media/1635483866851.jpg,adopsipohonriau/426
427,SBG0468SK,Ludai,Triadica cochinchinensis,Pohon Dewasa,icon/mature_tree.svg,-,41,24,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529813,100.5474962,186.1259293,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 7:07,"200,000.00","2,472.84",-,Chave et al. 2014.,media/1635484003647.jpg,media/1635483988438.jpg,media/1635483965146.jpg,media/1635484017244.jpg,adopsipohonriau/427
428,SBG0469SK,Kepinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,19,14,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529813,100.5474962,186.1259293,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 7:09,"50,000.00",235.13,-,Chave et al. 2014.,media/1635484171073.jpg,media/1635484155166.jpg,media/1635484132661.jpg,media/1635484184635.jpg,adopsipohonriau/428
429,SBG0470SK,Kepinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,18,14,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529476,100.5475481,169.3630662,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 7:12,"50,000.00",512.34,-,Chave et al. 2014.,media/1635484320578.jpg,media/1635484306001.jpg,media/1635484272825.jpg,media/1635484347920.jpg,adopsipohonriau/429
430,SBG0471SK,Kepinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,10,9,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.552915,100.54756,177.2210067,3.98,Belum,-,-,Taufik Hidayat,10/29/2021 7:15,"50,000.00",105.68,-,Chave et al. 2014.,media/1635484523642.jpg,media/1635484502423.jpg,media/1635484465623.jpg,media/1635484538484.jpg,adopsipohonriau/430
431,SBG0472SK,Singkawang Merah,-,Pohon Dewasa,icon/mature_tree.svg,-,42,27,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5530497,100.5473611,171.8108325,4,Belum,-,-,Taufik Hidayat,10/29/2021 7:18,"200,000.00","2,600.59",-,Brown (1997),media/1635484707856.jpg,media/1635484687517.jpg,media/1635484661067.jpg,media/1635484722459.jpg,adopsipohonriau/431
432,SBG0473SK,Singkawang,Shorea singkawang,Pohon Muda,icon/young_tree.svg,-,20,15,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5530497,100.5473611,171.8108325,4,Belum,-,-,Taufik Hidayat,10/29/2021 7:21,"50,000.00",407.09,-,Chave et al. 2014.,media/1635484864258.jpg,media/1635484838647.jpg,media/1635484805813.jpg,media/1635484881336.jpg,adopsipohonriau/432
433,SBG0474SK,Kepinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,13,10,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5528722,100.547424,142.5212361,3.98,Belum,-,-,Taufik Hidayat,10/29/2021 7:24,"50,000.00",195.46,-,Chave et al. 2014.,media/1635485046054.jpg,media/1635485026878.jpg,media/1635485001599.jpg,media/1635485059816.jpg,adopsipohonriau/433
434,SBG0490SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,29,19,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5530066,100.5475261,156.4504872,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 8:06,"50,000.00",604.95,-,Chave et al. 2014.,media/1635487583573.jpg,media/1635487564313.jpg,media/1635487526111.jpg,media/1635487596810.jpg,adopsipohonriau/434
435,SBG0491SK,Arang-Arang,Diospyros siamang,Pohon Muda,icon/young_tree.svg,-,13,8,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529673,100.5474322,144.7025184,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 8:09,"50,000.00",128.81,-,Chave et al. 2014.,media/1635487749880.jpg,media/1635487733243.jpg,media/1635487713158.jpg,media/1635487765070.jpg,adopsipohonriau/435
436,SBG0492SK,Trembesi,Samanea saman,Pohon Muda,icon/young_tree.svg,-,5,6,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529673,100.5474322,144.7025184,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 8:12,"50,000.00",10.5,-,Chave et al. 2014.,media/1635487898688.jpg,media/1635487880369.jpg,media/1635487857792.jpg,media/1635487914712.jpg,adopsipohonriau/436
437,SBG0493SK,Lande,-,Pohon Muda,icon/young_tree.svg,-,6,6,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529673,100.5474322,144.7025184,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 8:14,"50,000.00",18.92,-,Brown (1997),media/1635488035675.jpg,media/1635488015801.jpg,media/1635487991371.jpg,media/1635488048612.jpg,adopsipohonriau/437
438,SBG0494SK,Kepinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,10,8,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5530588,100.5473952,190.1513499,4,Belum,-,-,Taufik Hidayat,10/29/2021 8:16,"50,000.00",94.2,-,Chave et al. 2014.,media/1635488178097.jpg,media/1635488158231.jpg,media/1635488138124.jpg,media/1635488206404.jpg,adopsipohonriau/438
439,SBG0495SK,Lande,-,Pohon Muda,icon/young_tree.svg,-,10,6,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5530588,100.5473952,190.1513499,4,Belum,-,-,Taufik Hidayat,10/29/2021 8:19,"50,000.00",68.91,-,Brown (1997),media/1635488312366.jpg,media/1635488295203.jpg,media/1635488273324.jpg,media/1635488333757.jpg,adopsipohonriau/439
440,SBG0480SK,Kayu Aro,Ficus vadana ,Pohon Muda,icon/young_tree.svg,Least Concern,38,22,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5530588,100.5473952,190.1513499,4,Belum,-,-,Taufik Hidayat,10/29/2021 8:21,"50,000.00","1,414.17",-,Chave et al. 2014.,media/1635488453644.jpg,media/1635488426425.jpg,media/1635488401767.jpg,media/1635488473007.jpg,adopsipohonriau/440
441,SBG0478SK,Tampui,Baccaurea macrocarpa,Pohon Dewasa,icon/mature_tree.svg,-,65,30,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5528339,100.5474099,164.4554305,3.97,Belum,-,-,Taufik Hidayat,10/29/2021 8:24,"200,000.00","7,774.93",-,Chave et al. 2014.,media/1635488633537.jpg,media/1635488609061.jpg,media/1635488585032.jpg,media/1635488649237.jpg,adopsipohonriau/441
442,SBG0479SK,Kepinis,Sloetia elongata,Pohon Dewasa,icon/mature_tree.svg,-,45,25,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529212,100.5473983,152.8557728,3.98,Belum,-,-,Taufik Hidayat,10/29/2021 8:26,"200,000.00","5,396.38",-,Chave et al. 2014.,media/1635488772421.jpg,media/1635488753314.jpg,media/1635488732122.jpg,media/1635488785434.jpg,adopsipohonriau/442
443,SBG0477SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,14,10,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529212,100.5473983,152.8557728,3.98,Belum,-,-,Taufik Hidayat,10/29/2021 8:28,"50,000.00",78.04,-,Chave et al. 2014.,media/1635488890534.jpg,media/1635488873683.jpg,media/1635488853507.jpg,media/1635488906118.jpg,adopsipohonriau/443
444,SBG0476SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,10,9,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529144,100.5473017,171.5163304,3.98,Belum,-,-,Taufik Hidayat,10/29/2021 8:30,"50,000.00",36.51,-,Chave et al. 2014.,media/1635489030266.jpg,media/1635489009885.jpg,media/1635488986175.jpg,media/1635489044327.jpg,adopsipohonriau/444
445,SBG0475SK,Kepinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,10,8,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529092,100.5473049,164.9244639,3.98,Belum,-,-,Taufik Hidayat,10/29/2021 8:32,"50,000.00",94.2,-,Chave et al. 2014.,media/1635489147745.jpg,media/1635489131698.jpg,media/1635489105405.jpg,media/1635489164029.jpg,adopsipohonriau/445
446,SBG0484SK,Kepinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,13,12,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5528671,100.547373,166.7692725,3.98,Belum,-,-,Taufik Hidayat,10/29/2021 8:35,"50,000.00",233.53,-,Chave et al. 2014.,media/1635489382727.jpg,media/1635489304212.jpg,media/1635489274090.jpg,media/1635489347574.jpg,adopsipohonriau/446
447,SBG0485SK,Kepinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,15,13,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5528681,100.5473748,171.13752,3.98,Belum,-,-,Taufik Hidayat,10/29/2021 8:38,"50,000.00",333.87,-,Chave et al. 2014.,media/1635489502827.jpg,media/1635489485387.jpg,media/1635489457826.jpg,media/1635489518283.jpg,adopsipohonriau/447
448,SBG0486SK,Kepinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,15,12,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.552813,100.5475292,169.7800577,3.97,Belum,-,-,Taufik Hidayat,10/29/2021 8:41,"50,000.00",308.78,-,Chave et al. 2014.,media/1635489689002.jpg,media/1635489664138.jpg,media/1635489632833.jpg,media/1635489701914.jpg,adopsipohonriau/448
449,SBG0487SK,Kayu Aro,Ficus vadana ,Pohon Dewasa,icon/mature_tree.svg,Least Concern,42,21,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.552813,100.5475292,169.7800577,3.97,Belum,-,-,Taufik Hidayat,10/29/2021 8:44,"200,000.00","1,642.97",-,Chave et al. 2014.,media/1635489815288.jpg,media/1635489799718.jpg,media/1635489776917.jpg,media/1635489839879.jpg,adopsipohonriau/449
450,SBG0483SK,Kepinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,29,19,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529003,100.5473359,98.57800364,3.98,Belum,-,-,Taufik Hidayat,10/29/2021 8:47,"50,000.00","1,751.08",-,Chave et al. 2014.,media/1635490017407.jpg,media/1635489997305.jpg,media/1635489967762.jpg,media/1635490031336.jpg,adopsipohonriau/450
451,SBG0482SK,Singkawang,Shorea singkawang,Pohon Muda,icon/young_tree.svg,-,32,21,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529003,100.5473359,98.57800364,3.98,Belum,-,-,Taufik Hidayat,10/29/2021 8:49,"50,000.00","1,414.99",-,Chave et al. 2014.,media/1635490157971.jpg,media/1635490134310.jpg,media/1635490106513.jpg,media/1635490169069.jpg,adopsipohonriau/451
452,SBG0481SK,Singkawang,Shorea singkawang,Pohon Muda,icon/young_tree.svg,-,39,21,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5530363,100.5473602,104.6630213,4,Belum,-,-,Taufik Hidayat,10/29/2021 8:52,"50,000.00","2,081.89",-,Chave et al. 2014.,media/1635490296287.jpg,media/1635490277262.jpg,media/1635490251112.jpg,media/1635490312549.jpg,adopsipohonriau/452
453,SBG0489SK,Kepinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,11,9,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5530363,100.5473602,104.6630213,4,Belum,-,-,Taufik Hidayat,10/29/2021 8:54,"50,000.00",127.29,-,Chave et al. 2014.,media/1635490442004.jpg,media/1635490424928.jpg,media/1635490402612.jpg,media/1635490460736.jpg,adopsipohonriau/453
454,SBG0488SK,Kayu Aro,Ficus vadana ,Pohon Dewasa,icon/mature_tree.svg,Least Concern,100,30,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529192,100.5476205,196.0926621,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 8:58,"200,000.00","12,654.09",-,Chave et al. 2014.,media/1635490679500.jpg,media/1635490620333.jpg,media/1635490575841.jpg,media/1635490695700.jpg,adopsipohonriau/454
455,SBG0499SK,Kepinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,25,30,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529192,100.5476205,196.0926621,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 9:01,"50,000.00","2,046.87",-,Chave et al. 2014.,media/1635490879093.jpg,media/1635490848406.jpg,media/1635490818439.jpg,media/1635490895106.jpg,adopsipohonriau/455
456,SBG0500SK,Petatal,Ochanostachys amentacea,Pohon Muda,icon/young_tree.svg,-,20,18,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529192,100.5476205,196.0926621,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 9:04,"50,000.00",757.81,-,Chave et al. 2014.,media/1635491017228.jpg,media/1635491000907.jpg,media/1635490978315.jpg,media/1635491034484.jpg,adopsipohonriau/456
457,SBG0502SK,Bongke,-,Pohon Dewasa,icon/mature_tree.svg,-,45,30,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529943,100.5476114,163.0258981,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 9:06,"200,000.00","3,096.56",-,Brown (1997),media/1635491187128.jpg,media/1635491162216.jpg,media/1635491135964.jpg,media/1635491203730.jpg,adopsipohonriau/457
458,SBG0501SK,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,-,45,30,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.552994,100.5476118,183.4562244,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 9:09,"200,000.00","4,420.21",-,Chave et al. 2014.,media/1635491324698.jpg,media/1635491304444.jpg,media/1635491274915.jpg,media/1635491337714.jpg,adopsipohonriau/458
459,SBG0503SK,Kepinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,21,12,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5528855,100.5477466,181.968891,3.98,Belum,-,-,Taufik Hidayat,10/29/2021 9:11,"50,000.00",595.52,-,Chave et al. 2014.,media/1635491459099.jpg,media/1635491441466.jpg,media/1635491417580.jpg,media/1635491472228.jpg,adopsipohonriau/459
460,SBG0504SK,Medang,Litsea sp.,Pohon Muda,icon/young_tree.svg,-,22,19,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5528855,100.5477466,181.968891,3.98,Belum,-,-,Taufik Hidayat,10/29/2021 9:13,"50,000.00",584.02,-,Chave et al. 2014.,media/1635491582616.jpg,media/1635491559841.jpg,media/1635491535066.jpg,media/1635491594423.jpg,adopsipohonriau/460
461,SBG0505SK,Mendarahan,Myristica iners,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,20,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529279,100.5476305,149.5854671,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 9:16,"200,000.00","1,926.09",-,Chave et al. 2014.,media/1635491750109.jpg,media/1635491729199.jpg,media/1635491696184.jpg,media/1635491767415.jpg,adopsipohonriau/461
462,SBG0498SK,Pilin Ijuok,-,Pohon Dewasa,icon/mature_tree.svg,-,40,16,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529261,100.547631,169.8228755,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 9:19,"200,000.00","2,298.60",-,Brown (1997),media/1635491959056.jpg,media/1635491880770.jpg,media/1635491857123.jpg,media/1635491975757.jpg,adopsipohonriau/462
463,SBG0497SK,Kepinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,21,16,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5530783,100.5475976,166.012313,4,Belum,-,-,Taufik Hidayat,10/29/2021 9:22,"50,000.00",788.56,-,Chave et al. 2014.,media/1635492110487.jpg,media/1635492087014.jpg,media/1635492066156.jpg,media/1635492129507.jpg,adopsipohonriau/463
464,SBG0496SK,Kepinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,27,18,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5530783,100.5475976,166.012313,4,Belum,-,-,Taufik Hidayat,10/29/2021 9:24,"50,000.00","1,444.81",-,Chave et al. 2014.,media/1635492247647.jpg,media/1635492226864.jpg,media/1635492200075.jpg,media/1635492262036.jpg,adopsipohonriau/464
465,SBG0506SK,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,Least Concern,15,12,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529313,100.5475368,187.3215608,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 9:27,"50,000.00",256.66,-,Chave et al. 2014.,media/1635492418992.jpg,media/1635492388539.jpg,media/1635492366195.jpg,media/1635492433265.jpg,adopsipohonriau/465
466,SBG0507SK,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,Least Concern,22,20,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529313,100.5475368,187.3215608,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 9:31,"50,000.00",892.39,-,Chave et al. 2014.,media/1635492553259.jpg,media/1635492532172.jpg,media/1635492507884.jpg,media/1635492652128.jpg,adopsipohonriau/466
467,SBG0508SK,Meranti,Shorea sp.,Pohon Muda,icon/young_tree.svg,-,11,8,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5528581,100.5475567,198.1892527,3.98,Belum,-,-,Taufik Hidayat,10/29/2021 9:33,"50,000.00",77.79,-,Chave et al. 2014.,media/1635492792433.jpg,media/1635492770239.jpg,media/1635492746010.jpg,media/1635492807084.jpg,adopsipohonriau/467
468,SBG0509SK,Kelat,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,60,28,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5528581,100.5475567,198.1892527,3.98,Belum,-,-,Taufik Hidayat,10/29/2021 9:36,"200,000.00","8,784.56",-,Chave et al. 2014.,media/1635492982906.jpg,media/1635492957543.jpg,media/1635492931921.jpg,media/1635492998006.jpg,adopsipohonriau/468
469,SBG0510SK,Kepinis,Sloetia elongata,Pohon Dewasa,icon/mature_tree.svg,-,40,22,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5527799,100.547605,161.357866,3.97,Belum,-,-,Taufik Hidayat,10/29/2021 9:39,"200,000.00","3,785.02",-,Chave et al. 2014.,media/1635493143927.jpg,media/1635493122065.jpg,media/1635493102012.jpg,media/1635493162986.jpg,adopsipohonriau/469
470,SBG0511SK,Ludai,Triadica cochinchinensis,Pohon Dewasa,icon/mature_tree.svg,-,65,28,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5527799,100.547605,161.357866,3.97,Belum,-,-,Taufik Hidayat,10/29/2021 9:42,"200,000.00","7,850.95",-,Brown (1997),media/1635493336135.jpg,media/1635493318037.jpg,media/1635493283051.jpg,media/1635493358033.jpg,adopsipohonriau/470
471,SBG0512SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,12,10,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5525851,100.5475871,133.525653,3.95,Belum,-,-,Taufik Hidayat,10/29/2021 9:46,"50,000.00",57.76,-,Chave et al. 2014.,media/1635493525188.jpg,media/1635493501188.jpg,media/1635493474435.jpg,media/1635493542195.jpg,adopsipohonriau/471
472,SBG0513SK,Kulim,Scorodocarpus borneensis,Pohon Muda,icon/young_tree.svg,-,26,18,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5525864,100.547588,149.5140216,3.95,Belum,-,-,Taufik Hidayat,10/29/2021 9:48,"50,000.00","1,185.33",-,Chave et al. 2014.,media/1635493706319.jpg,media/1635493687430.jpg,media/1635493658128.jpg,media/1635493722623.jpg,adopsipohonriau/472
473,SBG0514SK,Danto,-,Pohon Muda,icon/young_tree.svg,-,11,10,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5530161,100.5473407,127.9099913,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 9:52,"50,000.00",87.69,-,Brown (1997),media/1635493916670.jpg,media/1635493898365.jpg,media/1635493876352.jpg,media/1635493936329.jpg,adopsipohonriau/473
474,SBG0516SK,Tunjuok-Tunjuok,-,Pohon Muda,icon/young_tree.svg,-,18,11,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5530161,100.5473407,127.9099913,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 9:55,"50,000.00",304.85,-,Brown (1997),media/1635494093171.jpg,media/1635494061210.jpg,media/1635494036359.jpg,media/1635494121420.jpg,adopsipohonriau/474
475,SBG0515SK,Kepinis,Sloetia elongata,Pohon Dewasa,icon/mature_tree.svg,-,46,21,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5526881,100.5476097,169.5112647,3.96,Belum,-,-,Taufik Hidayat,10/29/2021 9:58,"200,000.00","4,751.51",-,Chave et al. 2014.,media/1635494286829.jpg,media/1635494266374.jpg,media/1635494235928.jpg,media/1635494298882.jpg,adopsipohonriau/475
476,SBG0517SK,Kepinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,15,11,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5526867,100.5476033,169.5112647,3.96,Belum,-,-,Taufik Hidayat,10/29/2021 10:00,"50,000.00",283.64,-,Chave et al. 2014.,media/1635494421267.jpg,media/1635494402895.jpg,media/1635494378226.jpg,media/1635494434428.jpg,adopsipohonriau/476
477,SBG0518SK,Medang,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,-,41,19,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5528497,100.5474445,165.5663886,3.98,Belum,-,-,Taufik Hidayat,10/29/2021 10:04,"200,000.00","1,968.67",-,Chave et al. 2014.,media/1635494645539.jpg,media/1635494581330.jpg,media/1635494555034.jpg,media/1635494614279.jpg,adopsipohonriau/477
478,SBG0519SK,Kepinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,37,19,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5528497,100.5474445,165.5663886,3.98,Belum,-,-,Taufik Hidayat,10/29/2021 10:06,"50,000.00","2,817.31",-,Chave et al. 2014.,media/1635494783387.jpg,media/1635494751005.jpg,media/1635494726245.jpg,media/1635494797794.jpg,adopsipohonriau/478
479,SBG0520SK,Kepinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,16,13,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5529764,100.5475359,131.0734701,3.99,Belum,-,-,Taufik Hidayat,10/29/2021 10:10,"50,000.00",378.7,-,Chave et al. 2014.,media/1635495026976.jpg,media/1635495006814.jpg,media/1635494977779.jpg,media/1635495044821.jpg,adopsipohonriau/479
480,SBG0521SK,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,11,8,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5531765,100.5475025,181.9343215,4.01,Belum,-,-,Taufik Hidayat,10/29/2021 10:31,"50,000.00",39.2,-,Chave et al. 2014.,media/1635496240780.jpg,media/1635496220030.jpg,media/1635496196187.jpg,media/1635496252611.jpg,adopsipohonriau/480
